Id,qid,topic,query,vid_url,vid_title,aria-label,Stance,duration,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,popularity,v_id
589,34,Vaccine controversies,vaccines penn and teller,https://www.youtube.com/watch?v=IuLQ2GDVOHA,Penn & Teller's Bullshit on Vaccinations,"Penn & Teller's Bullshit on Vaccinations by Jaime A 4 years ago 4 minutes, 12 seconds 186,671 views",1,252.0,194498.0,529.0,2913.0,0.0,166.0,198106.0,10
492,30,Vaccine controversies,Vaccines revealed,https://www.youtube.com/watch?v=QsZbVg6vmVs,"If You Think Your Kid's Vaccines are Safe, DON'T Watch This!","If You Think Your Kid's Vaccines are Safe, DON'T Watch This! by iHealthTube.com 4 years ago 5 minutes, 8 seconds 174,955 views",1,308.0,180951.0,3742.0,600.0,0.0,2425.0,187718.0,11
561,33,Vaccine controversies,Vaccines calling the shots,https://www.youtube.com/watch?v=pnxAsrAK2hw,Shots In The Dark: Silence on Vaccine,"Shots In The Dark: Silence on Vaccine by PolygonzAll 7 years ago 1 hour, 30 minutes 179,430 views",1,5406.0,181241.0,1710.0,128.0,0.0,1175.0,184254.0,12
460,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=RJh3TiCFJH4,The Irrefutable Argument Against Vaccine Safety - with Author Del Bigtree,"The Irrefutable Argument Against Vaccine Safety - with Author Del Bigtree by The Real Truth About Health 7 months ago 1 hour, 35 minutes 110,582 views",1,5745.0,139254.0,3653.0,176.0,0.0,1600.0,144683.0,13
480,30,Vaccine controversies,Vaccines revealed,https://www.youtube.com/watch?v=Pf37G3mry6M,I was a scientist and will now never vaccinate my children,"I was a scientist and will now never vaccinate my children by VAXXED TV Streamed 1 year ago 41 minutes 135,006 views",1,2479.0,138555.0,2892.0,249.0,0.0,1061.0,142757.0,14
453,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=R4UDIRlNcV8,Mom Gives Compelling Reasons To Avoid Vaccination and Vaccines,"Mom Gives Compelling Reasons To Avoid Vaccination and Vaccines by LarryCook333 2 years ago 16 minutes 121,985 views",1,977.0,133574.0,4766.0,3412.0,0.0,0.0,141752.0,15
488,30,Vaccine controversies,Vaccines revealed,https://www.youtube.com/watch?v=mTjvX6s2Jvk,Silent Epidemic - The Untold Story of Vaccines [Movie],"Silent Epidemic - The Untold Story of Vaccines [Movie] by ThisIs WhatsGoingOn 3 years ago 1 hour, 48 minutes 98,865 views",1,6486.0,106126.0,1386.0,43.0,0.0,6.0,107561.0,16
451,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=S8ixbGlHTTI,Vaccine Ignorance,"Vaccine Ignorance by Dr. John Bergman 1 year ago 1 hour 81,635 views",1,3668.0,85735.0,2696.0,225.0,0.0,1230.0,89886.0,17
534,32,Vaccine controversies,Vaccines for babies,https://www.youtube.com/watch?v=Z11BoRjjnEE,You'll Be Glad You Watched This Before Vaccinating Your Child!,"You'll Be Glad You Watched This Before Vaccinating Your Child! by iHealthTube.com 4 years ago 5 minutes, 6 seconds 74,149 views",1,306.0,77887.0,1274.0,177.0,0.0,856.0,80194.0,18
514,31,Vaccine controversies,Vaccines are toxic,https://www.youtube.com/watch?v=6LfipChRciY,"Vaccines and Toxins Cause Autism, Sudden Infant Death Syndrome, SIDS & Crib Death","Vaccines and Toxins Cause Autism, Sudden Infant Death Syndrome, SIDS & Crib Death by LarryCook333 7 years ago 10 minutes 72,885 views",1,649.0,75181.0,0.0,0.0,0.0,64.0,75245.0,19
