Id,qid,topic,query,vid_url,vid_title,aria-label,Stance,duration,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,popularity,v_id
504,30,Vaccine controversies,Vaccines revealed,https://www.youtube.com/watch?v=gpEXtTzz5Aw,Ohio teen defies mother and gets vaccinated,"Ohio teen defies mother and gets vaccinated by CBS This Morning 4 weeks ago 3 minutes, 57 seconds 1,588,829 views",-1,237.0,1621552.0,44695.0,1173.0,0.0,16840.0,1684260.0,10
615,35,Vaccine controversies,anti vaxxers,https://www.youtube.com/watch?v=XbapWiUq94o,Anti Vaxxers back at it again | r/vaxxhappened,"Anti Vaxxers back at it again | r/vaxxhappened by Soft Kore 3 weeks ago 11 minutes 1,005,850 views",-1,690.0,1230246.0,30857.0,879.0,0.0,10449.0,1272431.0,11
475,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=NaGndICPT8I,How Risky Are Vaccines?,"How Risky Are Vaccines? by MinuteEarth 3 years ago 3 minutes, 27 seconds 1,136,791 views",-1,207.0,1146328.0,23695.0,2042.0,0.0,9717.0,1181782.0,12
612,35,Vaccine controversies,anti vaxxers,https://www.youtube.com/watch?v=M3C6bp9FNGQ,r/insanePeopleFacebook | Mainly just anti vaxxers,"r/insanePeopleFacebook | Mainly just anti vaxxers by Soft Kore 8 months ago 10 minutes 1,042,771 views",-1,645.0,1129692.0,23267.0,1563.0,0.0,5829.0,1160351.0,13
528,31,Vaccine controversies,Vaccines are toxic,https://www.youtube.com/watch?v=ztkNLWFgYH8,Why Are There Dangerous Ingredients In Vaccines?,"Why Are There Dangerous Ingredients In Vaccines? by MinuteEarth 3 years ago 2 minutes, 48 seconds 1,102,367 views",-1,168.0,1107029.0,28440.0,785.0,0.0,4173.0,1140427.0,14
602,34,Vaccine controversies,vaccines penn and teller,https://www.youtube.com/watch?v=n9Xn6WCj0K8,Teen Who Rebelled Against Anti-Vaxx Parents Testifies to Congress | NowThis,"Teen Who Rebelled Against Anti-Vaxx Parents Testifies to Congress | NowThis by NowThis News 5 days ago 3 minutes, 15 seconds 24,895 views",-1,195.0,975903.0,47446.0,708.0,0.0,6901.0,1030958.0,15
452,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=rb7TVW77ZCs,How do vaccines work? - Kelwalin Dhanasarnsombut,"How do vaccines work? - Kelwalin Dhanasarnsombut by TED-Ed 4 years ago 4 minutes, 36 seconds 911,797 views",-1,276.0,962779.0,9942.0,226.0,0.0,2239.0,975186.0,16
606,35,Vaccine controversies,anti vaxxers,https://www.youtube.com/watch?v=lCDCOckaTTg,Crazy Anti-Vaxx Mothers,"Crazy Anti-Vaxx Mothers by SootHouse 3 days ago 10 minutes 693,249 views",-1,602.0,867715.0,44591.0,645.0,0.0,7637.0,920588.0,17
448,29,Vaccine controversies,Vaccines,https://www.youtube.com/watch?v=y2WtUMvNjzQ,The Thing About Vaccines... | Vaccine Controversies | Doctor Mike,"The Thing About Vaccines... | Vaccine Controversies | Doctor Mike by Doctor Mike 1 year ago 6 minutes, 38 seconds 809,525 views",-1,398.0,862970.0,38284.0,1281.0,0.0,10901.0,913436.0,18
550,32,Vaccine controversies,Vaccines for babies,https://www.youtube.com/watch?v=k7DGeWlKu0Q,How do vaccines help babies fight infections? | How Vaccines Work,"How do vaccines help babies fight infections? | How Vaccines Work by Centers for Disease Control and Prevention (CDC) 3 weeks ago 61 seconds 664,747 views",-1,61.0,846578.0,82.0,35.0,0.0,48.0,846743.0,19
